,1_1_1,1_1_2,1_2_1,1_2_2,1_3_1,1_3_2,1_4_1,1_4_2,1_5_1,1_5_2,1_6_1,1_6_2,1_7_1,1_7_2,1_8_1,1_8_2
INO2_89_152,302,24,170,204,0,167,0,54,1843,0,0,1,0,1,2,0
INO2_100_163,84,143,31,1289,107,234,1,294,0,0,0,0,2,0,0,0
INO2_111_174,0,2,0,0,1441,0,0,0,1,0,836,0,0,1,1,0
INO2_122_185,371,17,130,2,401,0,0,0,0,0,0,0,0,0,0,0
INO2_133_196,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
INO2_144_207,4,0,445,499,0,0,1691,1,4,143,0,0,0,1,3,1
INO2_155_218,0,0,0,1,1,0,0,0,0,2308,0,0,0,111,0,0
INO2_166_229,0,140,0,229,1,0,842,0,0,1,0,0,0,1,0,0
INO2_177_240,1,0,0,1592,2466,178,447,549,4,928,0,71,1,1,2,1
INO2_188_251,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INO2_199_262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INO2_210_273,1,0,578,269,1,185,621,444,0,0,0,0,0,1,50,0
INO2_221_284,0,0,0,0,170,1498,0,1,0,1,0,1,0,1,0,1
INO2_232_295,0,0,0,9,49,0,1,0,27,0,0,663,0,0,0,0
INO2_241_304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INO4_1_64,229,72,35,265,33,1,0,0,0,1,0,0,0,0,1,0
INO4_12_75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INO4_23_86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INO4_34_97,0,0,0,0,0,0,0,0,1,0,0,0,1024,296,1,1
INO4_45_108,0,0,0,9,31,43,0,4,0,0,0,0,0,0,0,0
INO4_56_119,0,0,0,122,1,206,289,0,0,0,0,0,0,0,0,0
INO4_67_130,0,0,1,0,0,0,0,0,0,289,0,0,0,0,0,0
INO4_78_141,0,0,0,1,4,0,0,884,0,0,205,0,0,0,0,1039
INO4_89_152,0,0,2,0,2,0,0,0,0,1,0,0,727,0,0,0
INO4_88_151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC1_1_64,0,0,0,0,0,1,0,0,0,0,96,0,0,0,0,0
ITC1_12_75,0,0,0,0,0,0,0,0,430,0,0,0,97,0,0,0
ITC1_23_86,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,2284
ITC1_34_97,2,2,2,146,844,8,335,0,1397,1,1004,1909,0,4625,0,3
ITC1_45_108,0,0,0,1,0,1,1,0,0,0,0,72,1301,0,0,0
ITC1_56_119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC1_67_130,0,2,0,0,2,2,0,1,0,0,10,0,4222,2,0,0
ITC1_78_141,2,0,2,5,3,4,0,1,2,44,1300,117,556,2815,1,2
ITC1_89_152,78,0,226,190,426,768,364,916,659,2068,2,0,0,2,2,1
ITC1_100_163,1,0,1,0,2,0,0,0,101,0,105,566,0,0,0,0
ITC1_111_174,0,1,0,0,339,0,279,737,285,585,0,0,0,0,1,0
ITC1_122_185,0,0,1,1753,1522,334,443,153,857,516,1,387,2,1,1,1
ITC1_133_196,0,0,2,638,57,77,0,40,0,0,0,102,0,0,0,1
ITC1_144_207,0,0,0,0,898,653,0,1,227,1,0,0,0,0,0,0
ITC1_155_218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC1_166_229,0,1,0,1,1,1,0,1,1,0,1,80,0,2003,0,0
ITC1_177_240,0,0,0,294,1,0,52,0,0,13,0,210,0,0,0,0
ITC1_188_251,0,0,0,0,221,0,158,0,0,79,0,0,0,1,1,0
ITC1_199_262,1,1,1,181,1,1,0,0,3,0,2055,667,567,1,0,2
ITC1_210_273,0,0,49,0,1,0,0,0,104,0,106,0,0,761,0,0
ITC1_221_284,0,2,275,2,0,808,638,2108,0,116,936,113,0,0,1,1
ITC1_232_295,0,87,100,0,1,3,424,0,0,0,508,0,0,0,1,0
ITC1_243_306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC1_254_317,299,306,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ITC1_265_328,517,271,0,0,0,0,1,0,0,0,1,1,0,2,0,1
ITC1_276_339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC1_287_350,1190,380,1247,395,83,7,1,0,1,1,0,2,1,1,1,1
ITC1_298_361,253,862,171,552,0,0,0,1,0,0,0,1,0,1,1,1
ITC1_309_372,0,0,0,0,376,0,0,0,0,1,0,0,0,0,0,0
ITC1_320_383,0,0,0,0,368,194,0,746,0,0,0,89,0,0,0,0
ITC1_331_394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC1_342_405,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0
ITC1_353_416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC1_364_427,0,0,0,1,0,726,0,0,114,0,0,0,0,1,0,0
ITC1_375_438,1,0,2,1684,55,5,219,314,725,1,2037,762,0,1,1,0
ITC1_386_449,0,0,0,0,0,0,19,1,162,0,0,0,0,0,0,0
ITC1_397_460,3,2,2,7,1,5,0,2,0,0,0,2,1,0,2750,0
ITC1_408_471,0,0,2,1,1,0,1,0,1,854,136,4,1109,2,1,2
ITC1_419_482,1,1,0,2,0,5,1,1,1,1,0,1,3238,4,2283,2
ITC1_430_493,0,0,2,1,1,1,1,0,0,354,877,1239,3,1,1,0
ITC1_441_504,2,340,0,0,0,186,0,0,0,594,15,1012,0,1,0,1
ITC1_452_515,4,3,1162,1675,4,891,889,3,2316,350,393,1,4,0,3,3
ITC1_463_526,0,0,167,0,0,0,0,0,1,1674,0,0,0,0,0,0
ITC1_474_537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC1_485_548,364,48,2,59,0,0,0,0,0,0,0,0,0,0,1,0
ITC1_496_559,92,0,364,0,0,80,56,0,0,0,0,0,44,673,1,0
ITC1_507_570,2,2,4,3,3,1,100,3,312,1011,1230,428,192,1975,4102,6483
ITC1_518_581,1,0,1,1,4,1,1,0,3,1,140,0,0,767,2304,3835
ITC1_529_592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0
ITC1_540_603,0,0,0,0,0,0,0,0,0,0,159,0,1,0,1,0
ITC1_551_614,0,278,424,1,147,642,469,182,0,0,0,0,1,0,0,0
ITC1_562_625,0,0,168,0,0,13,0,0,0,0,0,1,0,0,0,0
ITC1_573_636,1043,0,0,1,270,1,0,126,0,0,1,1,0,1,0,0
ITC1_584_647,750,127,0,0,0,1,1757,0,0,0,0,0,2,1,2,0
ITC1_595_658,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0
ITC1_606_669,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0
ITC1_617_680,63,89,438,0,0,82,0,0,0,1,1,0,0,1,0,0
ITC1_628_691,2,1,3,1,2,1,1,3,3,3,1,2,6429,1,0,1777
ITC1_639_702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC1_650_713,0,0,0,1,0,11,0,0,1,0,0,0,0,181,0,2710
ITC1_661_724,0,1,0,0,0,0,0,0,0,1,0,1093,1,0,0,0
ITC1_672_735,0,0,1011,1051,282,151,824,0,0,1,0,0,0,0,0,1
ITC1_683_746,2,1,1,2,0,1,0,0,0,2,235,592,2496,557,0,0
ITC1_694_757,2,1,2,1,361,601,1,1653,126,1,288,6,2,2,3285,1
ITC1_705_768,1,0,64,0,0,0,0,0,123,1,1523,0,923,0,1,1
ITC1_716_779,0,5,0,2017,515,0,124,540,2,3711,177,1,0,1,3,1
ITC1_727_790,0,3,1,1,2,0,543,4,0,657,351,393,1791,1402,2,1
ITC1_738_801,1,0,3,0,1,0,0,2,644,1985,0,6,1,472,0,2
ITC1_749_812,1,0,1,1,0,0,426,629,1,2784,0,250,2,1,1,0
ITC1_760_823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC1_771_834,472,115,0,3214,947,0,195,307,0,0,1,0,0,0,1,1
ITC1_782_845,1,0,0,0,0,3,0,0,0,0,1,1,1014,1,1,0
ITC1_793_856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC1_804_867,152,948,19,514,0,14,0,0,198,0,1,0,0,0,2,0
ITC1_815_878,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0
ITC1_826_889,0,0,0,1,1,1,73,0,2,0,0,772,0,964,1,1
ITC1_837_900,0,0,0,0,0,3,693,54,26,1013,61,723,1,0,1,0
ITC1_848_911,0,0,0,0,0,0,0,0,1,64,0,0,501,1,1,0
ITC1_859_922,0,1,0,318,420,0,0,0,1,224,47,479,1,2333,0,0
ITC1_870_933,2,2,0,0,2,1,4,1,2944,2,3772,3,4376,3,2,4
ITC1_881_944,2,0,1,2,1,0,1,2,1,272,1546,255,1,4057,3,0
ITC1_892_955,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC1_903_966,172,241,1249,135,158,169,1,2605,673,23,2,2,1,3,0,1
ITC1_914_977,0,1,0,1,0,0,418,0,0,0,0,0,0,0,0,0
ITC1_925_988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC1_936_999,172,0,0,0,628,476,159,0,400,1546,0,1,0,0,2,0
ITC1_947_1010,0,0,1,0,0,2,133,0,0,0,0,1,0,0,0,1
ITC1_958_1021,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
ITC1_969_1032,0,1,1,1,0,0,1,0,1,0,0,0,2386,0,2,0
ITC1_980_1043,1,0,1,1,3,9,0,1,0,3139,1660,1,0,2,14,2
ITC1_991_1054,1,1,426,2,34,410,3,1,480,667,640,1119,1434,0,4,1
ITC1_1002_1065,0,0,0,0,0,10,0,0,0,307,0,0,851,0,2,0
ITC1_1013_1076,1,0,1,0,180,0,3,1084,444,156,804,261,0,0,0,0
ITC1_1024_1087,0,120,0,0,203,438,136,93,0,0,0,0,0,0,1,0
ITC1_1035_1098,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0
ITC1_1046_1109,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0
ITC1_1057_1120,0,0,0,0,823,0,0,0,0,0,0,0,0,0,0,0
ITC1_1068_1131,0,126,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ITC1_1079_1142,0,0,0,0,122,5,0,0,0,0,0,0,0,0,0,0
ITC1_1090_1153,502,0,635,0,545,524,0,0,1,17,1,0,0,0,1,0
ITC1_1101_1164,2,0,0,1262,0,0,296,419,0,0,200,0,0,0,0,0
ITC1_1112_1175,604,347,270,565,0,79,1,1,0,0,0,0,0,1,1,0
ITC1_1123_1186,251,83,159,1922,1172,1212,0,0,1,1,0,0,1,2,1,0
ITC1_1134_1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC1_1145_1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC1_1156_1219,32,44,180,0,122,0,2,299,0,1,0,0,1,2609,1,14
ITC1_1167_1230,0,0,0,3,1,193,0,460,0,0,679,0,0,1822,1,0
ITC1_1178_1241,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
ITC1_1189_1252,0,34,0,234,0,0,0,0,0,0,0,0,0,0,0,0
ITC1_1200_1263,69,0,0,158,0,0,0,0,220,0,0,0,0,0,0,0
ITC1_1201_1264,0,0,0,0,1,0,1,0,115,862,0,2,0,0,0,0
IXR1_1_64,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
IXR1_12_75,2,2,0,0,0,940,0,0,165,0,0,0,0,0,0,0
IXR1_23_86,0,0,0,0,0,0,0,0,0,0,410,1,0,0,0,0
IXR1_34_97,1,0,1,1,216,208,0,395,328,1,1398,287,0,0,2,0
IXR1_45_108,0,796,890,387,917,6,377,183,2,0,0,0,1,2,3,0
IXR1_56_119,122,282,230,0,0,0,39,0,0,0,0,1,0,0,0,0
IXR1_67_130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IXR1_78_141,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0
IXR1_89_152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IXR1_100_163,0,0,2,0,0,0,0,340,0,0,0,0,421,0,0,0
IXR1_111_174,0,0,0,291,0,1487,141,426,1,181,0,0,1,0,0,1
IXR1_122_185,2,0,0,765,92,114,0,1,1,0,0,988,1,0,0,0
IXR1_133_196,157,67,548,1033,473,751,2,800,265,2,1,0,8,524,3,1
IXR1_144_207,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0
IXR1_155_218,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IXR1_166_229,67,250,71,423,1,0,183,427,0,0,1,0,0,0,0,0
IXR1_177_240,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
IXR1_188_251,1,125,370,547,1,485,0,121,58,0,1,829,0,1,0,0
IXR1_199_262,0,155,93,562,0,34,0,9,0,0,0,0,1,0,0,0
IXR1_210_273,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
IXR1_221_284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IXR1_232_295,1,2,964,2220,1453,1462,899,566,3,1448,1,4,1,1,3,1
IXR1_243_306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IXR1_254_317,0,0,0,1,71,0,0,0,0,0,19,169,0,0,0,0
IXR1_265_328,0,0,0,0,631,653,0,0,1,0,1,0,0,0,0,0
IXR1_276_339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IXR1_287_350,0,0,0,0,1,291,1,1268,39,581,1,0,0,0,3,0
IXR1_298_361,1,1,0,0,0,526,930,0,10,0,2,0,0,0,0,0
IXR1_309_372,0,0,1,2,0,0,1,1,1,0,0,0,1,0,0,1486
IXR1_320_383,0,0,0,0,106,109,629,492,1,0,0,1,2,0,0,0
IXR1_331_394,760,203,201,385,467,829,838,340,1,9,0,1,1,2,1,2
IXR1_342_405,0,0,0,0,71,62,1,0,196,0,131,0,0,0,0,0
IXR1_353_416,128,895,411,192,1107,7,0,0,1,1,0,128,2,1,3,0
IXR1_364_427,4,2,6,5,13,36,8,5,348,1228,3,382,8,4,11,11
IXR1_375_438,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0
IXR1_386_449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IXR1_397_460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IXR1_408_471,0,0,76,0,0,0,0,462,742,396,0,1,1,0,1,0
IXR1_419_482,0,0,0,0,0,0,0,0,0,0,0,0,0,460,1,0
IXR1_430_493,0,0,99,0,0,417,0,0,0,0,0,0,0,1,1,0
IXR1_441_504,0,29,1,0,0,0,0,0,0,0,0,0,0,0,1799,2
IXR1_452_515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IXR1_463_526,0,0,0,0,0,29,0,0,0,0,0,0,0,14,0,0
IXR1_474_537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IXR1_485_548,171,24,830,0,9,96,0,0,0,0,0,0,0,0,0,1
IXR1_496_559,0,0,16,73,0,0,0,133,0,0,0,0,0,0,0,0
IXR1_507_570,0,472,0,383,1,10,0,0,0,1,0,0,0,0,0,0
IXR1_518_581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IXR1_529_592,0,0,0,0,0,0,0,1,363,107,532,31,1,0,1,0
IXR1_534_597,173,0,0,0,0,6,0,310,0,0,182,1,0,0,0,0
MAC1_1_64,0,0,7,1,0,25,0,1,0,0,0,0,0,2,0,0
MAC1_12_75,0,0,0,0,0,0,0,0,0,293,887,0,55,0,0,2
MAC1_23_86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAC1_34_97,26,71,58,299,0,2,0,492,0,0,0,0,0,0,0,1
MAC1_45_108,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAC1_56_119,1,456,0,1,0,0,0,0,2163,0,2,0,376,0,1,1
MAC1_67_130,110,149,248,243,0,0,73,202,0,0,0,0,0,0,0,0
MAC1_78_141,0,34,164,531,0,11,0,648,0,0,0,2,0,0,0,0
MAC1_89_152,244,184,0,0,0,0,484,0,0,0,0,0,1,0,0,0
MAC1_100_163,420,253,1,1,1,4,0,0,0,0,0,1,0,0,0,0
MAC1_111_174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAC1_122_185,1366,18,22,545,193,379,23,6,2038,0,0,1,0,1,0,0
MAC1_133_196,0,1,1,0,2268,0,1,0,69,0,0,0,0,0,1,0
MAC1_144_207,0,0,1,0,0,0,199,162,576,1,404,0,0,0,0,0
MAC1_155_218,793,208,229,63,469,772,1,0,0,0,1,0,0,0,0,0
MAC1_166_229,1,0,0,496,0,0,523,0,0,52,0,0,1,0,1,1
MAC1_177_240,30,182,233,594,259,221,0,1,0,2,0,0,0,438,0,0
MAC1_188_251,0,1,0,0,0,0,0,0,669,0,0,0,0,0,0,0
MAC1_199_262,0,1,0,0,0,0,253,0,0,0,38,205,0,0,0,0
MAC1_210_273,0,0,499,0,234,133,446,1913,0,526,587,1,2,1,1,0
MAC1_221_284,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAC1_232_295,205,293,2,419,0,761,0,0,2,2,0,0,1,0,0,1
MAC1_243_306,1,0,0,0,0,0,0,1669,2,1,0,31,0,0,0,0
MAC1_254_317,0,196,523,633,293,0,0,0,0,295,0,0,2,0,0,1
MAC1_265_328,0,0,0,0,2,290,0,0,6,0,0,370,0,1,1,1
MAC1_276_339,780,324,0,13,0,0,1,1,166,2,1,0,2,1,1,1
MAC1_287_350,1,21,0,0,0,0,0,0,0,0,0,0,107,0,0,0
MAC1_298_361,0,38,0,50,0,0,0,0,0,0,0,0,0,0,0,0
MAC1_309_372,0,205,101,4,141,0,0,0,0,0,0,0,0,1,0,0
MAC1_320_383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MAC1_331_394,0,0,0,0,556,0,1,264,0,502,0,0,0,2,0,0
MAC1_342_405,1,1,1,1,0,0,0,0,1,0,1,393,58,1955,247,462
MAC1_353_416,0,2,0,3,1,1,0,2,2,0,980,438,1095,4404,1,2
MAC1_354_417,1,2,2,0,1,0,1,3,1,3,2703,1692,187,158,1185,0
MATALPHA1_1_64,1,609,0,1930,0,702,315,0,1461,3,686,1,1,2,1,2
MATALPHA1_12_75,1363,364,52,745,2,140,0,0,471,372,0,186,1,0,3,2
MATALPHA1_23_86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MATALPHA1_34_97,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0
MATALPHA1_45_108,162,0,818,1702,649,0,1,181,1,1,1,2,0,1,1,0
MATALPHA1_56_119,0,0,900,0,42,0,0,0,0,0,5,0,0,0,0,0
MATALPHA1_67_130,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
MATALPHA1_78_141,0,0,1,20,486,218,379,33,0,115,0,1,0,1,1,0
MATALPHA1_89_152,273,1,216,2,0,316,711,3,1006,207,5,1,393,5,6,13480
MATALPHA1_100_163,2,0,0,1,2,18,2,0,1179,1376,1,0,2,3,74,2490
MATALPHA1_111_174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MATALPHA1_112_175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MATALPHA2_1_64,0,0,0,2,0,1,0,0,0,0,257,72,0,0,1,0
MATALPHA2_12_75,1,3,2,6,78,3,3,1,656,0,609,1,676,2602,3,6056
MATALPHA2_23_86,1,0,0,1,2,0,304,0,58,338,156,1583,1,1371,0,0
MATALPHA2_34_97,0,11,0,2,11,443,353,0,150,2017,0,134,0,21,0,2
MATALPHA2_45_108,0,143,0,731,99,2,449,1,111,190,1,23,0,0,0,0
MATALPHA2_56_119,318,40,743,0,70,1,193,257,0,0,0,0,0,849,0,1
MATALPHA2_67_130,1,1,0,2,839,0,0,2,1,1147,1,0,1,1,0,0
MATALPHA2_78_141,0,176,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MATALPHA2_89_152,0,139,0,90,0,0,0,0,0,0,0,1,0,0,0,0
MATALPHA2_100_163,1,4,1025,200,43,306,513,1,0,343,0,0,0,1,2,0
MATALPHA2_111_174,26,0,0,0,0,0,0,0,188,0,0,0,0,1,0,0
MATALPHA2_122_185,283,189,64,74,0,1,0,1,0,0,0,1,0,0,0,0
MATALPHA2_133_196,1,1,0,6,0,6,426,0,0,0,1,0,0,1,1,0
MATALPHA2_144_207,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MATALPHA2_147_210,94,238,514,13,659,61,36,0,192,1,0,0,2,1,2,0
MBP1_1_64,1,614,0,36,401,169,0,5,0,1,0,0,0,0,1,1
MBP1_12_75,0,0,0,1,0,0,1448,0,1,0,1,0,0,2,1,1
MBP1_23_86,46,27,357,85,2,180,114,0,0,1,0,0,1,1,1,1
MBP1_34_97,1,0,0,0,2,4,1,1,0,3058,0,0,1,1,2,0
MBP1_45_108,1,0,4,1,1,6,0,2,662,1,1394,1246,1747,2710,2,765
MBP1_56_119,2,0,11,2,307,859,2,402,1661,2,264,3,0,4662,2,2
MBP1_67_130,1,0,94,869,479,223,479,126,2,0,272,0,0,1,0,0
MBP1_78_141,0,391,0,0,0,0,0,0,0,2,245,0,0,0,0,0
MBP1_89_152,0,91,662,266,585,0,206,111,912,0,1,0,1,0,1,1
MBP1_100_163,165,0,28,0,79,0,589,0,0,0,0,0,0,0,0,0
MBP1_111_174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MBP1_122_185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBP1_133_196,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBP1_144_207,119,63,1,0,669,5,1,0,0,18,289,0,0,1,0,0
MBP1_155_218,0,237,1732,1160,1,0,0,0,1,7,2,0,1,2,1,0
MBP1_166_229,380,134,0,593,1,253,0,6,0,0,0,1,0,0,0,0
MBP1_177_240,795,687,283,1512,0,268,139,0,3,0,0,1,2,0,1,2
MBP1_188_251,160,289,233,534,0,0,0,1,0,0,0,0,0,0,0,0
MBP1_199_262,680,332,939,382,1206,443,413,3,0,1,0,0,0,1,1,2
MBP1_210_273,710,9,2,0,3,0,0,1594,0,0,1,0,1,0,1,1
MBP1_221_284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBP1_232_295,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0
MBP1_243_306,62,191,0,1,1,725,1,1,2,158,2,0,3,2354,2,1
MBP1_254_317,0,0,1,0,30,0,0,246,0,0,11,0,0,0,0,0
MBP1_265_328,33,16,0,276,0,0,475,1,0,0,0,0,0,0,1,0
MBP1_276_339,109,185,0,41,1,63,0,512,1,0,0,0,0,0,0,0
MBP1_287_350,1,313,0,1,0,0,0,0,0,2,0,0,0,0,0,0
MBP1_298_361,2,0,1476,191,70,1,110,381,977,1601,119,1,1,0,2,2
MBP1_309_372,1,0,0,0,0,0,1,0,0,23,657,1263,4,0,1,2
MBP1_320_383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBP1_331_394,1,0,406,0,177,1,472,348,0,1,0,0,0,0,0,0
MBP1_342_405,0,0,90,82,370,839,543,0,1092,286,0,1,1,1,1,0
MBP1_353_416,0,0,353,224,1,224,1021,230,0,1,0,0,1,0,0,0
MBP1_364_427,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBP1_375_438,3,1,3,5,3,1,4,1,4,3,1,9,3,2,2,1
MBP1_386_449,0,0,0,0,0,0,1,0,366,0,18,0,0,0,0,0
MBP1_397_460,0,0,1,0,0,0,0,1,661,0,0,165,309,2,1,0
MBP1_408_471,0,0,0,2,45,1379,303,179,276,0,1,0,0,0,0,0
MBP1_419_482,105,1,87,66,100,0,0,0,1061,0,1,1,0,0,0,0
MBP1_430_493,1,0,0,1,1,0,0,0,2,1,240,752,1507,719,2,0
MBP1_441_504,3,1,1,221,3,235,1,1532,396,434,1485,1520,0,349,3,3
MBP1_452_515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1976
MBP1_463_526,217,2,2,1,1,77,3,0,144,0,1,1125,2110,1799,3,3
MBP1_474_537,0,2,2,0,4,2,4,2,6,6,1709,294,4449,10758,9,7
MBP1_485_548,0,0,1,0,0,2,0,0,0,1,1025,1,0,1,2,1
MBP1_496_559,3,71,3,1771,903,617,239,299,3,2,0,297,2,2,3,3
MBP1_507_570,3,1,2,1349,724,380,0,1446,0,566,0,0,1,1,1,2
MBP1_518_581,0,2,0,0,1,0,0,0,0,79,0,0,0,0,0,0
MBP1_529_592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBP1_540_603,0,0,94,1381,434,220,725,574,964,221,1,18,0,2,0,0
MBP1_551_614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBP1_562_625,0,0,0,0,0,0,0,0,0,151,0,0,0,0,1,0
MBP1_573_636,1,3,0,1,204,7,625,828,2001,248,3299,104,0,856,2,2
MBP1_584_647,0,0,2,0,269,0,0,0,187,1,1,67,989,482,2,1
MBP1_595_658,1,0,2,1,1276,0,0,3,176,1,1203,301,16,1401,0,1
MBP1_606_669,0,7,3,2,1,6,3,1,497,153,625,1722,2,0,5547,1
MBP1_617_680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBP1_628_691,294,281,0,0,1,0,0,1,0,0,0,0,0,0,0,0
MBP1_639_702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289
MBP1_650_713,0,1,1,1,0,8,2,0,1134,319,0,1,973,2,0,0
MBP1_661_724,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0
MBP1_672_735,0,1,442,0,0,0,352,533,0,0,0,1,1,2,0,0
MBP1_683_746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBP1_694_757,0,0,1,0,0,1,0,0,0,239,0,497,0,0,0,0
MBP1_705_768,0,440,1662,342,24,95,0,0,0,793,1,1,1,0,0,0
MBP1_716_779,0,0,0,1,1,0,414,0,0,0,0,717,1,674,0,2
MBP1_727_790,333,8,123,0,212,248,66,0,0,0,0,1,0,2,1,0
MBP1_738_801,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBP1_749_812,0,6,0,0,0,0,64,0,1,328,0,0,1,0,0,1
MBP1_760_823,0,312,85,167,0,11,0,89,0,0,0,0,0,0,0,0
MBP1_771_834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBP1_770_833,1,0,0,0,0,0,0,0,1,1199,1,0,0,0,1,0
MCM1_1_64,21,8,218,1,2,14,336,2,55,0,95,1423,4015,1,1422,1
MCM1_12_75,0,1,0,13,3,1,1,3,5,1,1,2,5960,2,2,5
MCM1_23_86,1,1,0,1,0,0,0,0,92,2140,347,0,0,1,0,0
MCM1_34_97,1,4,0,1,1,0,0,1084,0,0,0,661,0,541,2,1
MCM1_45_108,0,1,0,0,0,0,52,42,610,1122,0,267,0,1,0,2
MCM1_56_119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCM1_67_130,0,0,0,0,126,4,0,0,442,0,0,0,68,0,1,0
MCM1_78_141,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,1
MCM1_89_152,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MCM1_100_163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCM1_111_174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCM1_122_185,0,0,0,646,1,223,0,345,72,246,0,0,0,0,1,0
MCM1_133_196,154,277,365,53,1,106,823,2,1,1,1,0,1,1,0,1
