,1_1_1,1_1_2,1_1_3,1_2_1,1_2_2,1_2_3,1_3_1,1_3_2,1_3_3,1_4_1,1_4_2,1_4_3,1_5_1,1_5_2,1_5_3,1_6_1,1_6_2,1_6_3,1_7_1,1_7_2,1_7_3,1_8_1,1_8_2,1_8_3
GIS1_298_361,112,0,8,42,0,44,0,0,54,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0
GIS1_309_372,198,12,1,719,127,0,46,2,0,161,90,666,35,597,56,293,0,0,0,0,0,0,0,0
GIS1_320_383,0,0,0,0,0,0,0,0,0,0,0,0,0,258,64,0,0,0,0,0,0,0,0,0
GIS1_331_394,0,0,59,0,66,0,0,0,0,0,0,0,185,120,274,0,227,0,0,0,0,0,0,0
GIS1_342_405,421,80,660,0,5,501,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIS1_353_416,0,30,0,322,127,0,306,122,0,35,175,531,0,196,299,0,381,414,0,0,0,0,0,1
GIS1_364_427,144,26,394,134,13,235,5,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIS1_375_438,0,2,0,0,0,16,101,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GIS1_386_449,0,29,136,359,344,136,238,224,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
GIS1_397_460,0,19,1,0,0,0,320,189,531,172,767,1026,523,772,1056,1141,0,598,0,0,346,0,0,0
GIS1_408_471,204,69,534,34,122,158,58,226,132,0,88,0,167,0,1431,50,0,0,0,1,0,0,0,0
GIS1_419_482,741,84,1152,28,265,847,0,1,6,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GIS1_430_493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIS1_441_504,121,46,0,1221,9,0,515,506,125,57,0,374,0,121,179,452,241,2,1,1,0,1,0,0
GIS1_452_515,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIS1_463_526,687,128,829,194,54,193,140,1291,1109,75,681,327,833,508,0,0,0,552,0,0,0,0,0,0
GIS1_474_537,735,147,688,485,24,0,415,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
GIS1_485_548,65,0,149,2,0,0,0,0,0,0,74,226,0,0,0,245,0,203,0,0,0,0,0,0
GIS1_496_559,0,0,1,0,0,0,0,0,0,0,299,0,261,0,200,79,668,0,0,0,0,0,0,0
GIS1_507_570,1,0,0,270,123,603,838,143,573,179,395,896,31,1,17,129,371,11,0,0,0,0,0,0
GIS1_518_581,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIS1_529_592,36,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIS1_540_603,432,58,0,997,106,562,771,571,520,85,738,964,271,0,571,2,0,357,1,0,0,0,1,0
GIS1_551_614,0,0,141,0,0,1028,0,0,0,0,0,0,63,0,0,0,0,89,0,0,0,1,0,0
GIS1_562_625,524,26,593,1545,314,1151,938,527,583,16,388,249,39,278,338,1,0,3,0,0,0,0,0,0
GIS1_573_636,0,0,0,0,0,0,0,0,353,105,0,594,0,594,0,0,0,578,0,0,0,0,1,0
GIS1_584_647,0,0,0,404,0,0,0,0,328,43,0,243,0,0,0,0,0,1,0,0,0,0,0,0
GIS1_595_658,0,0,1,956,33,0,549,249,1100,0,347,785,191,223,2,55,190,2095,0,0,0,1,0,0
GIS1_606_669,0,0,0,0,25,123,7,0,0,32,188,0,1,514,333,0,0,281,0,0,0,0,0,0
GIS1_617_680,286,8,132,749,74,865,594,124,153,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
GIS1_628_691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449,1,450,0,0,1251,493,405,0,0
GIS1_639_702,0,22,0,0,0,0,0,0,0,0,0,647,0,0,249,1,594,560,0,0,0,0,0,0
GIS1_650_713,0,0,0,0,0,0,317,327,0,0,175,1,0,334,360,79,106,1054,788,373,670,0,0,0
GIS1_661_724,0,0,0,0,0,987,364,0,0,0,0,1,0,525,0,0,62,1497,1525,0,0,0,85,0
GIS1_672_735,209,5,0,197,196,324,329,0,125,41,115,0,0,0,127,0,0,1,0,0,0,2,0,0
GIS1_683_746,0,0,0,0,148,46,0,168,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0
GIS1_694_757,0,0,0,290,380,187,904,648,318,207,392,353,209,638,616,186,237,176,2,1,0,0,0,0
GIS1_705_768,318,110,10,292,0,78,174,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIS1_716_779,41,0,0,0,0,53,0,0,0,0,0,0,0,0,735,0,0,81,0,0,0,0,0,0
GIS1_727_790,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIS1_738_801,0,0,185,0,0,1,0,0,0,0,0,0,0,0,1162,357,0,0,0,0,0,0,0,0
GIS1_749_812,1,6,0,130,0,166,0,0,0,33,0,0,29,149,0,0,0,0,0,0,0,0,0,0
GIS1_760_823,167,0,0,794,32,0,330,804,71,27,0,219,104,317,88,97,0,3,0,0,0,0,1,0
GIS1_771_834,0,45,150,42,37,1367,1,1,0,22,0,0,0,1,0,434,0,0,0,0,0,0,1,0
GIS1_782_845,0,0,0,0,0,0,0,0,0,5,0,0,0,0,671,0,0,0,146,0,1,0,0,0
GIS1_793_856,40,0,0,0,0,0,0,0,263,0,432,0,5,0,0,0,0,0,0,0,0,0,0,0
GIS1_804_867,0,0,0,0,23,0,0,0,2,0,0,375,122,773,0,0,0,0,0,0,0,0,0,0
GIS1_815_878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIS1_826_889,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0
GIS1_831_894,0,0,0,0,0,0,0,0,0,0,0,0,0,519,133,0,0,0,0,0,0,0,0,0
GLN3_1_64,0,39,0,86,0,0,0,131,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0
GLN3_12_75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
GLN3_23_86,0,0,0,0,0,0,0,136,0,0,0,0,583,1,0,0,0,0,0,0,0,0,0,0
GLN3_34_97,489,0,0,0,11,328,1438,1,374,111,366,0,254,0,644,63,0,0,0,0,1,0,0,0
GLN3_45_108,227,16,0,0,63,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLN3_56_119,0,0,9,0,0,0,0,82,0,42,500,490,0,0,699,153,0,0,49,0,1,0,0,0
GLN3_67_130,0,0,0,0,0,0,32,89,1,0,210,0,0,555,0,0,0,208,0,123,0,0,0,0
GLN3_78_141,389,210,0,358,64,284,289,1082,234,102,357,520,0,99,0,0,1,5,1,0,0,1,0,0
GLN3_89_152,429,35,0,547,110,301,772,577,533,80,673,325,389,192,1496,111,0,6,27,0,0,0,1,0
GLN3_100_163,75,63,0,0,0,0,55,0,75,24,325,514,0,1066,305,63,840,191,0,0,0,0,0,1
GLN3_111_174,7,0,0,0,0,0,0,67,0,0,128,392,0,573,0,77,0,0,0,0,156,0,0,0
GLN3_122_185,0,0,0,0,0,0,210,0,0,68,0,0,0,0,280,97,806,2,0,0,0,0,0,0
GLN3_133_196,184,3,39,14,1,111,0,0,95,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0
GLN3_144_207,919,88,663,884,0,587,323,1,1,5,0,23,0,0,0,1,0,0,0,0,0,1,0,1
GLN3_155_218,77,0,69,0,4,392,541,893,483,68,262,137,177,227,524,18,0,1,0,0,1,0,0,0
GLN3_166_229,0,0,1,1,0,0,0,35,47,17,0,277,100,0,0,24,121,325,2,0,0,0,0,0
GLN3_177_240,298,0,15,151,0,121,126,99,336,22,201,248,160,458,1,69,0,145,1,0,0,0,0,0
GLN3_188_251,0,0,0,29,0,0,0,7,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0
GLN3_199_262,846,42,449,443,56,10,118,282,711,40,567,0,0,398,0,0,1,0,0,0,0,0,0,0
GLN3_210_273,0,1,30,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLN3_221_284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLN3_232_295,0,25,94,76,0,248,104,0,27,0,0,84,0,0,0,0,0,1,0,0,0,0,0,0
GLN3_243_306,123,73,18,239,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLN3_254_317,82,5,0,288,0,0,259,0,0,0,78,11,0,0,0,0,0,1,0,0,0,0,0,0
GLN3_265_328,153,0,128,0,45,311,205,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLN3_276_339,392,46,125,420,247,347,357,346,585,72,575,509,434,141,0,0,0,632,1,0,962,0,0,1
GLN3_287_350,967,180,596,485,228,592,243,274,240,10,0,259,0,1,0,338,0,1,0,0,1,0,0,0
GLN3_298_361,0,0,0,0,0,0,299,0,0,0,84,1,0,0,0,873,1977,1,421,59,0,0,0,0
GLN3_309_372,0,0,0,510,103,469,809,721,0,15,531,306,56,1396,0,0,373,0,0,0,0,0,2,0
GLN3_320_383,0,0,0,0,0,0,0,0,0,2,184,0,0,0,0,0,0,0,0,0,0,0,0,0
GLN3_331_394,544,157,988,489,89,346,122,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GLN3_342_405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLN3_353_416,340,37,302,279,157,150,287,87,70,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
GLN3_364_427,0,0,0,0,5,27,0,0,0,0,0,0,0,433,0,0,0,13,236,0,0,0,0,0
GLN3_375_438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLN3_386_449,1,0,0,0,0,0,0,0,0,0,358,0,0,166,0,84,0,0,0,0,0,0,0,0
GLN3_397_460,0,8,0,0,14,638,127,750,225,50,0,714,156,236,727,121,0,382,1,0,0,0,1,0
GLN3_408_471,122,0,115,0,0,0,0,0,102,13,0,924,46,163,333,53,0,438,0,0,241,0,0,0
GLN3_419_482,150,13,109,544,107,198,0,0,0,0,283,112,93,62,0,0,0,0,1,0,0,0,0,0
GLN3_430_493,172,11,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLN3_441_504,833,0,0,369,69,1053,39,224,306,54,12,587,0,0,0,0,0,0,0,0,0,0,2,0
GLN3_452_515,931,0,199,929,138,0,274,31,48,2,117,81,0,0,0,0,0,0,0,0,0,0,0,1
GLN3_463_526,2,7,35,0,0,0,154,0,152,0,0,0,0,724,0,69,0,1,0,0,0,1,0,0
GLN3_474_537,98,0,0,167,0,1,107,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLN3_485_548,29,2,100,0,28,0,0,41,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLN3_496_559,15,0,0,0,9,200,21,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLN3_507_570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLN3_518_581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLN3_529_592,245,49,14,139,375,253,402,4,238,36,0,57,0,0,1,0,0,93,0,0,0,0,0,0
GLN3_540_603,228,0,0,229,3,1,0,0,47,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0
GLN3_551_614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLN3_562_625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLN3_573_636,22,17,0,133,0,136,64,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GLN3_584_647,0,41,0,1265,60,0,0,47,74,0,220,0,0,136,0,151,138,0,0,404,0,0,0,0
GLN3_595_658,0,0,0,0,0,0,1,0,0,0,0,633,0,0,0,0,0,0,0,147,0,0,0,0
GLN3_606_669,386,72,2,112,92,511,388,147,143,1,0,314,0,282,0,0,0,2,0,0,0,0,0,0
GLN3_617_680,326,47,0,291,111,47,1149,591,386,66,122,786,271,266,810,15,77,168,0,0,0,0,0,0
GLN3_628_691,59,0,0,1006,17,142,271,485,0,37,30,138,664,813,139,0,63,751,0,1,2,0,0,0
GLN3_639_702,823,92,347,0,195,1044,387,87,346,38,8,1228,0,0,0,0,0,0,0,0,0,0,0,1
GLN3_650_713,0,0,0,87,98,0,228,473,166,0,0,443,150,265,0,0,0,1,0,0,0,0,0,2
GLN3_661_724,0,67,0,0,0,0,1011,65,31,0,0,376,0,100,0,795,0,4,0,0,0,0,0,0
GLN3_667_730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
GTS1_1_64,136,0,0,0,0,0,0,0,0,0,0,0,125,352,0,0,0,1,0,0,0,0,0,0
GTS1_12_75,0,0,0,0,0,0,526,0,485,99,0,1,59,1,0,0,2428,248,1,1,0,0,0,0
GTS1_23_86,0,0,0,0,0,0,0,0,0,158,0,0,13,0,0,796,0,0,0,0,0,0,0,0
GTS1_34_97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTS1_45_108,2,44,0,0,0,2340,187,0,45,1,427,5,273,820,8,0,424,831,114,299,614,0,0,0
GTS1_56_119,0,0,0,111,26,0,101,0,0,53,639,0,0,359,276,0,0,0,0,0,0,0,0,0
GTS1_67_130,0,0,0,0,0,0,0,85,0,0,0,0,0,0,285,0,0,0,0,0,331,0,0,0
GTS1_78_141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTS1_89_152,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,54,518,0,0,0,0,0,0,0
GTS1_100_163,0,0,0,0,0,0,117,0,0,0,0,0,71,313,1,1,0,1851,248,0,0,0,0,0
GTS1_111_174,0,39,0,0,0,0,288,0,47,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0
GTS1_122_185,0,0,0,0,447,316,58,0,0,39,347,414,541,548,664,107,17,0,0,0,0,0,0,0
GTS1_133_196,482,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1700,0,0,0
GTS1_144_207,92,54,3,314,138,312,475,0,222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GTS1_155_218,0,101,0,105,3,0,0,380,39,108,11,62,6,91,0,164,0,14,0,0,214,0,0,0
GTS1_166_229,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTS1_177_240,0,0,0,0,81,0,4,0,222,31,0,150,2,1053,0,161,0,0,0,0,0,1,0,0
GTS1_188_251,233,157,718,64,30,37,258,1,165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GTS1_199_262,25,29,370,939,102,643,79,659,230,0,14,176,0,1,0,0,0,0,0,0,0,0,0,0
GTS1_210_273,1007,492,578,825,584,1451,1672,442,294,69,287,0,167,0,0,0,0,2,1,0,0,1,1,0
GTS1_221_284,0,0,0,0,0,0,0,90,105,71,27,314,34,296,451,0,61,0,0,0,0,0,0,0
GTS1_232_295,853,4,98,409,80,0,247,38,233,2,0,176,0,0,0,0,0,0,0,0,0,0,0,0
GTS1_243_306,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,116,0,0,0,0
GTS1_254_317,0,0,0,0,93,161,821,450,1,10,0,44,38,198,242,0,45,1,152,1078,0,0,0,0
GTS1_265_328,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,1
GTS1_276_339,0,48,0,763,320,295,695,455,482,110,412,342,2,0,0,1,0,2,0,0,0,0,0,0
GTS1_287_350,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTS1_298_361,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTS1_309_372,0,4,346,447,606,359,517,172,392,59,223,510,25,175,219,0,0,2,0,0,0,0,0,0
GTS1_320_383,0,0,0,0,28,1330,204,364,0,44,60,146,21,76,151,11,0,0,0,0,0,0,0,0
GTS1_331_394,0,0,0,0,0,0,0,0,347,0,0,0,0,0,213,0,0,187,0,0,0,0,0,0
GTS1_333_396,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GZF3_1_64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GZF3_12_75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0
GZF3_23_86,332,160,699,169,282,1045,128,451,0,0,147,57,0,81,0,0,0,1,0,0,0,0,0,0
GZF3_34_97,254,33,0,217,0,0,518,0,0,0,0,0,0,220,3,0,0,2,0,0,0,0,0,0
GZF3_45_108,0,2,0,0,64,0,244,127,35,0,15,303,0,150,0,76,18,3,0,0,0,0,0,0
GZF3_56_119,739,33,707,350,18,892,50,0,0,0,0,468,0,1,1,0,0,0,0,0,0,0,0,0
GZF3_67_130,150,35,640,52,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GZF3_78_141,835,14,324,524,230,1173,153,417,628,61,200,751,85,0,0,0,1,0,0,1,1,0,0,0
GZF3_89_152,272,117,141,80,270,356,171,0,0,0,0,0,0,0,0,0,423,88,1,0,0,0,0,0
GZF3_100_163,173,7,49,72,27,106,564,152,295,22,623,0,0,0,0,0,0,0,0,0,0,0,0,0
GZF3_111_174,347,56,1981,435,131,477,300,176,294,2,0,0,243,0,0,0,239,2,0,0,0,0,0,0
GZF3_122_185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,79,382,0,0,0,0,0,0
GZF3_133_196,0,0,0,1,0,0,85,37,0,38,135,123,1033,891,953,575,1382,669,392,0,2130,1,0,1
GZF3_144_207,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,72,447,0,0,0,0,0,2818,0
GZF3_155_218,0,0,0,26,55,0,357,0,0,0,0,729,221,43,161,0,153,2,0,250,3,0,0,0
GZF3_166_229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GZF3_177_240,1,83,1289,193,0,0,0,299,0,13,255,0,0,0,0,0,0,0,3,0,0,0,0,0
GZF3_188_251,281,106,133,161,43,54,5,0,1,30,182,121,0,0,0,1,0,0,0,0,0,0,0,0
GZF3_199_262,1065,92,1898,0,90,160,3,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0
GZF3_210_273,857,52,1532,485,3,101,0,288,0,4,15,0,0,28,316,0,0,0,0,0,0,0,0,0
GZF3_221_284,98,136,568,160,42,519,0,0,21,0,0,0,0,1,0,0,0,178,0,0,0,0,0,0
GZF3_232_295,907,647,2821,386,313,268,409,96,1242,0,0,1,0,646,0,0,0,2,1,0,3,0,0,0
GZF3_243_306,886,226,384,299,161,425,80,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GZF3_254_317,1334,222,1399,993,530,1051,8,152,550,1,185,0,0,0,1,0,0,1,0,0,0,1,0,1
GZF3_265_328,786,355,345,698,132,793,386,1377,430,73,877,962,8,414,408,0,1,0,0,0,0,1,0,0
GZF3_276_339,29,7,0,234,0,2173,1203,0,1,0,0,0,0,0,274,0,0,4,0,0,0,0,0,0
GZF3_287_350,95,0,73,0,25,950,135,88,67,50,90,254,0,166,854,47,187,0,0,0,0,0,0,0
GZF3_298_361,0,7,0,819,0,2517,749,521,506,88,1,233,29,59,279,793,276,340,0,0,54,0,1,0
GZF3_309_372,118,0,239,0,4,45,0,424,35,0,0,0,106,0,0,0,33,0,0,0,0,0,0,1
GZF3_320_383,0,0,0,758,105,71,806,589,0,114,526,380,912,845,0,141,954,690,828,1,1,3,0,0
GZF3_331_394,58,61,107,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GZF3_342_405,269,54,325,529,19,32,300,0,230,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
GZF3_353_416,2195,436,3260,471,294,1450,5,1,130,17,0,0,123,634,0,0,0,2,1,1,0,0,0,0
GZF3_364_427,866,53,699,822,543,467,967,347,766,159,768,917,35,841,377,40,0,89,0,0,0,0,1,0
GZF3_375_438,0,0,0,0,0,0,0,0,0,0,373,1,0,0,0,0,0,0,0,0,0,0,0,0
GZF3_386_449,478,152,583,275,102,754,766,74,293,0,0,0,0,0,0,0,748,2,0,0,0,0,0,0
GZF3_397_460,126,10,0,274,0,249,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0
GZF3_408_471,191,213,431,925,55,2,0,180,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GZF3_419_482,179,1,174,63,28,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GZF3_430_493,0,0,0,743,0,14,459,556,0,69,475,598,10,540,471,0,82,0,0,0,0,0,0,0
GZF3_441_504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GZF3_452_515,2415,10,0,416,65,114,263,266,753,142,760,0,164,99,454,0,67,0,0,2,0,0,0,0
GZF3_463_526,0,0,0,143,0,461,0,0,44,153,0,1,311,0,0,144,55,0,0,0,0,0,0,0
GZF3_474_537,0,0,0,0,1,0,394,0,0,0,323,2,0,0,0,1,0,3,2450,1,0,0,0,0
GZF3_485_548,0,0,0,0,0,0,0,0,0,0,0,0,0,575,66,0,0,0,0,0,0,0,0,0
GZF3_488_551,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAA1_1_64,0,1,0,189,149,0,402,15,0,0,215,0,0,38,285,0,383,140,0,0,0,0,0,0
HAA1_12_75,87,3,2,0,0,0,0,0,0,110,0,0,0,0,3,0,0,0,0,0,0,0,0,0
HAA1_23_86,1085,283,775,529,58,873,34,263,1,46,0,39,258,228,0,0,0,0,0,0,0,0,0,0
HAA1_34_97,0,0,0,15,0,551,0,92,0,121,193,0,0,0,0,47,42,0,1,0,0,0,0,0
HAA1_45_108,0,0,0,0,0,0,352,0,357,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
HAA1_56_119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAA1_67_130,1874,379,142,600,280,260,200,0,450,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0
HAA1_78_141,0,0,0,0,0,0,331,0,170,0,68,0,0,230,12,261,241,1,0,0,0,0,0,0
HAA1_89_152,0,0,0,0,0,0,385,0,0,0,0,0,162,0,0,145,0,0,0,0,0,0,0,0
HAA1_100_163,285,0,0,1036,0,80,1328,737,30,2,1,47,288,129,1,362,73,138,233,0,0,10018,0,848
HAA1_111_174,80,2,340,46,53,0,0,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HAA1_122_185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAA1_133_196,36,0,175,362,14,0,45,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0
HAA1_144_207,0,1,0,0,0,0,0,0,171,220,0,0,299,0,256,709,530,0,0,1,0,0,0,0
HAA1_155_218,0,0,0,81,58,0,686,8,544,25,440,612,59,2570,408,70,444,1411,1,0,0,0,0,1
HAA1_166_229,0,0,0,1,0,0,0,355,0,77,533,0,18,600,0,0,0,177,0,0,0,0,0,0
HAA1_177_240,0,0,0,211,0,0,0,443,716,140,160,0,0,669,0,67,47,138,0,0,0,0,0,0
HAA1_188_251,327,1,66,330,117,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
HAA1_199_262,184,54,223,584,348,966,139,436,0,24,408,158,0,0,128,0,0,1,1,0,0,57,0,0
HAA1_210_273,0,35,1017,952,0,1182,531,317,0,234,410,0,14,0,0,390,475,5,0,0,0,0,0,0
HAA1_221_284,14,8,164,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,0,0,0
HAA1_232_295,0,0,0,121,75,879,0,330,79,0,25,0,494,139,32,0,13,41,0,0,0,1,1,0
HAA1_243_306,1,27,0,0,0,0,1,0,311,2,0,194,0,124,0,0,0,0,0,0,0,0,0,0
HAA1_254_317,230,77,168,1468,0,1204,27,300,736,35,324,126,0,0,0,0,0,0,1,0,0,0,0,0
HAA1_265_328,0,0,0,0,0,0,230,0,0,0,0,384,181,0,0,0,0,0,0,0,0,0,0,0
HAA1_276_339,0,33,305,462,4,876,391,427,532,43,0,29,228,362,92,0,320,2,0,1,1,0,0,0
HAA1_287_350,0,0,0,0,0,0,49,0,0,0,0,281,0,95,0,0,20,364,0,252,0,0,0,0
HAA1_298_361,982,50,523,351,164,417,26,181,312,5,0,0,93,0,0,0,0,0,0,0,0,0,0,0
HAA1_309_372,1145,43,268,413,43,67,0,113,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
HAA1_320_383,19,11,259,0,0,0,39,0,2,0,0,0,0,1,0,0,0,661,0,1,0,0,0,0
HAA1_331_394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAA1_342_405,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,185,0,0,0,0,0
HAA1_353_416,291,0,279,99,205,0,0,27,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
HAA1_364_427,582,0,0,52,16,147,157,548,0,35,146,523,124,0,0,0,1,0,1,0,0,0,0,0
HAA1_375_438,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAA1_386_449,67,0,0,8,0,574,0,117,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAA1_397_460,0,0,0,254,145,0,499,3,0,54,521,877,2,1244,724,247,679,1371,0,1,29,0,1,0
HAA1_408_471,71,32,165,553,299,458,762,0,139,103,225,312,33,0,0,0,0,2,0,0,0,0,1,0
HAA1_419_482,69,1,0,65,22,0,1,1,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,1
HAA1_430_493,5,0,0,0,0,1,1,0,176,1,0,0,0,0,0,401,71,0,0,0,0,0,0,0
HAA1_441_504,104,0,0,0,0,0,80,161,73,75,0,776,34,316,105,0,0,0,0,1,0,0,0,0
HAA1_452_515,150,0,0,1178,0,0,1,370,0,38,33,251,4,0,0,117,0,0,0,0,0,7,0,0
HAA1_463_526,385,0,46,347,376,416,223,0,186,6,116,0,0,0,0,0,0,0,0,0,0,0,0,0
HAA1_474_537,254,48,251,450,267,576,313,1251,461,4,72,536,0,0,0,0,0,0,0,1,0,0,0,1
HAA1_485_548,251,87,184,329,359,677,46,296,581,117,413,639,0,201,306,0,0,0,0,0,0,0,0,0
HAA1_496_559,375,34,154,641,192,236,0,309,0,7,0,0,0,0,197,0,0,0,0,0,0,0,0,0
HAA1_507_570,32,135,361,417,186,0,273,528,146,164,207,0,0,665,278,6,679,261,0,0,0,0,0,1
HAA1_518_581,0,0,0,550,105,0,0,277,302,153,400,212,165,0,1411,0,0,1,0,0,0,0,0,0
HAA1_529_592,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAA1_540_603,1166,108,87,0,153,681,200,62,475,29,0,66,0,0,0,0,0,0,0,0,0,1,0,0
HAA1_551_614,387,61,68,103,24,163,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
